img;label
images/chart_yolov3-tiny.png;images/chart_yolov3-tiny.txt
images/frame_c_160.png;images/frame_c_160.txt
images/frame_c_2600.png;images/frame_c_2600.txt
images/frame_a_3020.png;images/frame_a_3020.txt
images/frame_d_12680.png;images/frame_d_12680.txt
images/frame_a_1620.png;images/frame_a_1620.txt
images/frame_b_2100.png;images/frame_b_2100.txt
images/frame_d_8560.png;images/frame_d_8560.txt
images/frame_a_2380.png;images/frame_a_2380.txt
images/frame_d_8730.png;images/frame_d_8730.txt
images/frame_c_4800.png;images/frame_c_4800.txt
images/frame_c_1820.png;images/frame_c_1820.txt
images/frame_c_8380.png;images/frame_c_8380.txt
images/frame_c_5170.png;images/frame_c_5170.txt
images/frame_c_3390.png;images/frame_c_3390.txt
images/frame_d_7190.png;images/frame_d_7190.txt
images/frame_c_6100.png;images/frame_c_6100.txt
images/frame_c_3440.png;images/frame_c_3440.txt
images/frame_a_3030.png;images/frame_a_3030.txt
images/frame_b_2020.png;images/frame_b_2020.txt
images/frame_d_10930.png;images/frame_d_10930.txt
images/frame_d_11500.png;images/frame_d_11500.txt
images/frame_d_11340.png;images/frame_d_11340.txt
images/frame_c_2480.png;images/frame_c_2480.txt
images/frame_d_2540.png;images/frame_d_2540.txt
images/frame_d_12150.png;images/frame_d_12150.txt
images/frame_c_2390.png;images/frame_c_2390.txt
images/frame_c_4790.png;images/frame_c_4790.txt
images/frame_a_2840.png;images/frame_a_2840.txt
images/frame_d_1520.png;images/frame_d_1520.txt
images/frame_a_7430.png;images/frame_a_7430.txt
images/frame_c_4570.png;images/frame_c_4570.txt
images/frame_a_5160.png;images/frame_a_5160.txt
images/frame_a_8900.png;images/frame_a_8900.txt
images/frame_a_910.png;images/frame_a_910.txt
images/frame_a_7850.png;images/frame_a_7850.txt
images/frame_a_8490.png;images/frame_a_8490.txt
images/frame_c_6340.png;images/frame_c_6340.txt
images/frame_c_5460.png;images/frame_c_5460.txt
images/frame_a_1090.png;images/frame_a_1090.txt
images/frame_a_8510.png;images/frame_a_8510.txt
images/frame_c_7510.png;images/frame_c_7510.txt
images/frame_a_7080.png;images/frame_a_7080.txt
images/frame_a_900.png;images/frame_a_900.txt
images/frame_a_2750.png;images/frame_a_2750.txt
images/frame_c_5530.png;images/frame_c_5530.txt
images/frame_d_7100.png;images/frame_d_7100.txt
images/frame_c_3900.png;images/frame_c_3900.txt
images/frame_a_8950.png;images/frame_a_8950.txt
images/frame_a_7150.png;images/frame_a_7150.txt
images/frame_c_2250.png;images/frame_c_2250.txt
images/frame_a_5010.png;images/frame_a_5010.txt
images/frame_a_2280.png;images/frame_a_2280.txt
images/frame_c_6970.png;images/frame_c_6970.txt
images/frame_d_7540.png;images/frame_d_7540.txt
images/frame_d_390.png;images/frame_d_390.txt
images/frame_d_40.png;images/frame_d_40.txt
images/frame_d_1660.png;images/frame_d_1660.txt
images/frame_d_9340.png;images/frame_d_9340.txt
images/frame_c_8120.png;images/frame_c_8120.txt
images/frame_a_9460.png;images/frame_a_9460.txt
images/frame_c_3480.png;images/frame_c_3480.txt
images/frame_d_3810.png;images/frame_d_3810.txt
images/frame_c_560.png;images/frame_c_560.txt
images/frame_a_2640.png;images/frame_a_2640.txt
images/frame_c_5200.png;images/frame_c_5200.txt
images/frame_a_3440.png;images/frame_a_3440.txt
images/frame_c_5900.png;images/frame_c_5900.txt
images/frame_a_7110.png;images/frame_a_7110.txt
images/frame_d_5440.png;images/frame_d_5440.txt
images/frame_a_6890.png;images/frame_a_6890.txt
images/frame_d_9100.png;images/frame_d_9100.txt
images/frame_d_9380.png;images/frame_d_9380.txt
images/frame_d_12430.png;images/frame_d_12430.txt
images/frame_a_5900.png;images/frame_a_5900.txt
images/frame_a_7330.png;images/frame_a_7330.txt
images/frame_d_11680.png;images/frame_d_11680.txt
images/frame_d_7820.png;images/frame_d_7820.txt
images/frame_d_10830.png;images/frame_d_10830.txt
images/frame_a_3900.png;images/frame_a_3900.txt
images/frame_d_11000.png;images/frame_d_11000.txt
images/frame_c_7520.png;images/frame_c_7520.txt
images/frame_d_12360.png;images/frame_d_12360.txt
images/frame_c_2100.png;images/frame_c_2100.txt
images/frame_c_8210.png;images/frame_c_8210.txt
images/frame_d_9560.png;images/frame_d_9560.txt
images/frame_c_130.png;images/frame_c_130.txt
images/frame_d_11990.png;images/frame_d_11990.txt
images/frame_d_570.png;images/frame_d_570.txt
images/frame_c_860.png;images/frame_c_860.txt
images/frame_c_6130.png;images/frame_c_6130.txt
images/frame_a_4980.png;images/frame_a_4980.txt
images/frame_d_10230.png;images/frame_d_10230.txt
images/frame_d_10250.png;images/frame_d_10250.txt
images/frame_a_3500.png;images/frame_a_3500.txt
images/frame_d_9520.png;images/frame_d_9520.txt
images/frame_a_4640.png;images/frame_a_4640.txt
images/frame_d_5580.png;images/frame_d_5580.txt
images/frame_d_30.png;images/frame_d_30.txt
images/frame_d_7480.png;images/frame_d_7480.txt
images/frame_d_9390.png;images/frame_d_9390.txt
images/frame_d_6330.png;images/frame_d_6330.txt
images/frame_a_7010.png;images/frame_a_7010.txt
images/frame_d_6440.png;images/frame_d_6440.txt
images/frame_c_4810.png;images/frame_c_4810.txt
images/frame_d_1450.png;images/frame_d_1450.txt
images/frame_d_10570.png;images/frame_d_10570.txt
images/frame_c_7190.png;images/frame_c_7190.txt
images/frame_d_10990.png;images/frame_d_10990.txt
images/frame_a_4180.png;images/frame_a_4180.txt
images/frame_d_80.png;images/frame_d_80.txt
images/frame_c_7170.png;images/frame_c_7170.txt
images/frame_c_5070.png;images/frame_c_5070.txt
images/frame_b_1990.png;images/frame_b_1990.txt
images/frame_c_3040.png;images/frame_c_3040.txt
images/frame_c_5380.png;images/frame_c_5380.txt
images/frame_a_1670.png;images/frame_a_1670.txt
images/frame_a_8730.png;images/frame_a_8730.txt
images/frame_d_9640.png;images/frame_d_9640.txt
images/frame_a_2990.png;images/frame_a_2990.txt
images/frame_c_5640.png;images/frame_c_5640.txt
images/frame_d_2800.png;images/frame_d_2800.txt
images/frame_d_7350.png;images/frame_d_7350.txt
images/frame_d_2120.png;images/frame_d_2120.txt
images/frame_d_11290.png;images/frame_d_11290.txt
images/frame_b_2180.png;images/frame_b_2180.txt
images/frame_c_1700.png;images/frame_c_1700.txt
images/frame_a_5840.png;images/frame_a_5840.txt
images/frame_a_1550.png;images/frame_a_1550.txt
images/frame_a_3160.png;images/frame_a_3160.txt
images/frame_a_3750.png;images/frame_a_3750.txt
images/frame_a_3200.png;images/frame_a_3200.txt
images/frame_d_7530.png;images/frame_d_7530.txt
images/frame_d_120.png;images/frame_d_120.txt
images/frame_a_5530.png;images/frame_a_5530.txt
images/frame_c_4920.png;images/frame_c_4920.txt
images/frame_c_4120.png;images/frame_c_4120.txt
images/frame_d_3420.png;images/frame_d_3420.txt
images/frame_d_7390.png;images/frame_d_7390.txt
images/frame_d_6290.png;images/frame_d_6290.txt
images/frame_a_6730.png;images/frame_a_6730.txt
images/frame_d_10130.png;images/frame_d_10130.txt
images/frame_d_11750.png;images/frame_d_11750.txt
images/frame_a_3320.png;images/frame_a_3320.txt
images/frame_d_5550.png;images/frame_d_5550.txt
images/frame_c_6850.png;images/frame_c_6850.txt
images/frame_d_6230.png;images/frame_d_6230.txt
images/frame_c_2760.png;images/frame_c_2760.txt
images/frame_d_8660.png;images/frame_d_8660.txt
images/frame_a_5080.png;images/frame_a_5080.txt
images/frame_a_7200.png;images/frame_a_7200.txt
images/frame_c_380.png;images/frame_c_380.txt
images/frame_d_7410.png;images/frame_d_7410.txt
images/frame_d_9410.png;images/frame_d_9410.txt
images/frame_d_10220.png;images/frame_d_10220.txt
images/frame_d_5490.png;images/frame_d_5490.txt
images/frame_d_10110.png;images/frame_d_10110.txt
images/frame_c_5980.png;images/frame_c_5980.txt
images/frame_c_5690.png;images/frame_c_5690.txt
images/frame_c_7490.png;images/frame_c_7490.txt
images/frame_c_4900.png;images/frame_c_4900.txt
images/frame_d_7520.png;images/frame_d_7520.txt
images/frame_a_2780.png;images/frame_a_2780.txt
images/frame_a_8360.png;images/frame_a_8360.txt
images/frame_d_11140.png;images/frame_d_11140.txt
images/frame_c_3080.png;images/frame_c_3080.txt
images/frame_d_6630.png;images/frame_d_6630.txt
images/frame_a_3810.png;images/frame_a_3810.txt
images/frame_d_2600.png;images/frame_d_2600.txt
images/frame_a_8200.png;images/frame_a_8200.txt
images/frame_c_7860.png;images/frame_c_7860.txt
images/frame_c_7470.png;images/frame_c_7470.txt
images/frame_a_8540.png;images/frame_a_8540.txt
images/frame_c_4330.png;images/frame_c_4330.txt
images/frame_a_5030.png;images/frame_a_5030.txt
images/frame_a_5350.png;images/frame_a_5350.txt
images/frame_c_3190.png;images/frame_c_3190.txt
images/frame_d_890.png;images/frame_d_890.txt
images/frame_c_3400.png;images/frame_c_3400.txt
images/frame_c_5870.png;images/frame_c_5870.txt
images/frame_d_3310.png;images/frame_d_3310.txt
images/frame_c_7270.png;images/frame_c_7270.txt
images/frame_d_760.png;images/frame_d_760.txt
images/frame_d_10770.png;images/frame_d_10770.txt
images/frame_c_7530.png;images/frame_c_7530.txt
images/frame_a_2610.png;images/frame_a_2610.txt
images/frame_a_8980.png;images/frame_a_8980.txt
images/frame_d_9980.png;images/frame_d_9980.txt
images/frame_c_4420.png;images/frame_c_4420.txt
images/frame_c_150.png;images/frame_c_150.txt
images/frame_d_10400.png;images/frame_d_10400.txt
images/frame_a_5750.png;images/frame_a_5750.txt
images/frame_a_7940.png;images/frame_a_7940.txt
images/frame_d_8820.png;images/frame_d_8820.txt
images/frame_c_6310.png;images/frame_c_6310.txt
images/frame_a_7340.png;images/frame_a_7340.txt
images/frame_a_4160.png;images/frame_a_4160.txt
images/frame_c_3410.png;images/frame_c_3410.txt
images/frame_d_7040.png;images/frame_d_7040.txt
images/frame_d_11840.png;images/frame_d_11840.txt
images/frame_a_3240.png;images/frame_a_3240.txt
images/frame_d_10980.png;images/frame_d_10980.txt
images/frame_a_3250.png;images/frame_a_3250.txt
images/frame_c_4840.png;images/frame_c_4840.txt
images/frame_a_5880.png;images/frame_a_5880.txt
images/frame_c_2160.png;images/frame_c_2160.txt
images/frame_c_6070.png;images/frame_c_6070.txt
images/frame_d_6410.png;images/frame_d_6410.txt
images/frame_a_4600.png;images/frame_a_4600.txt
images/frame_c_1140.png;images/frame_c_1140.txt
images/frame_c_8520.png;images/frame_c_8520.txt
images/frame_d_1360.png;images/frame_d_1360.txt
images/frame_a_6660.png;images/frame_a_6660.txt
images/frame_d_8930.png;images/frame_d_8930.txt
images/frame_d_11590.png;images/frame_d_11590.txt
images/frame_c_940.png;images/frame_c_940.txt
images/frame_d_8980.png;images/frame_d_8980.txt
images/image169.jpg;images/image169.txt
images/frame_d_11280.png;images/frame_d_11280.txt
images/frame_c_3110.png;images/frame_c_3110.txt
images/frame_a_6310.png;images/frame_a_6310.txt
images/frame_d_1720.png;images/frame_d_1720.txt
images/frame_a_9290.png;images/frame_a_9290.txt
images/frame_a_9410.png;images/frame_a_9410.txt
images/frame_d_6690.png;images/frame_d_6690.txt
images/frame_d_8870.png;images/frame_d_8870.txt
images/frame_d_7330.png;images/frame_d_7330.txt
images/frame_d_9950.png;images/frame_d_9950.txt
images/frame_a_5650.png;images/frame_a_5650.txt
images/frame_c_2730.png;images/frame_c_2730.txt
images/frame_d_8640.png;images/frame_d_8640.txt
images/frame_d_7490.png;images/frame_d_7490.txt
images/frame_a_9810.png;images/frame_a_9810.txt
images/frame_c_640.png;images/frame_c_640.txt
images/frame_d_8960.png;images/frame_d_8960.txt
images/image12.jpg;images/image12.txt
images/frame_d_7600.png;images/frame_d_7600.txt
images/image261.jpg;images/image261.txt
images/frame_d_8360.png;images/frame_d_8360.txt
images/frame_a_7440.png;images/frame_a_7440.txt
images/frame_a_5360.png;images/frame_a_5360.txt
images/frame_d_1700.png;images/frame_d_1700.txt
images/image113.jpg;images/image113.txt
images/frame_a_8970.png;images/frame_a_8970.txt
images/frame_d_6840.png;images/frame_d_6840.txt
images/frame_a_7710.png;images/frame_a_7710.txt
images/frame_d_2080.png;images/frame_d_2080.txt
images/frame_a_6170.png;images/frame_a_6170.txt
images/frame_b_1700.png;images/frame_b_1700.txt
images/frame_c_290.png;images/frame_c_290.txt
images/frame_a_2910.png;images/frame_a_2910.txt
images/frame_b_1780.png;images/frame_b_1780.txt
images/frame_c_1580.png;images/frame_c_1580.txt
images/frame_c_7440.png;images/frame_c_7440.txt
images/frame_c_720.png;images/frame_c_720.txt
images/frame_c_8360.png;images/frame_c_8360.txt
images/frame_a_2860.png;images/frame_a_2860.txt
images/frame_d_10530.png;images/frame_d_10530.txt
images/frame_d_10480.png;images/frame_d_10480.txt
images/frame_d_8770.png;images/frame_d_8770.txt
images/frame_d_10270.png;images/frame_d_10270.txt
images/frame_a_1260.png;images/frame_a_1260.txt
images/frame_d_11440.png;images/frame_d_11440.txt
images/frame_c_1980.png;images/frame_c_1980.txt
images/frame_a_6440.png;images/frame_a_6440.txt
images/frame_d_11780.png;images/frame_d_11780.txt
images/frame_a_4330.png;images/frame_a_4330.txt
images/frame_d_2950.png;images/frame_d_2950.txt
images/frame_a_6910.png;images/frame_a_6910.txt
images/frame_d_1250.png;images/frame_d_1250.txt
images/frame_c_4170.png;images/frame_c_4170.txt
images/frame_c_3990.png;images/frame_c_3990.txt
images/frame_c_7950.png;images/frame_c_7950.txt
images/frame_c_5990.png;images/frame_c_5990.txt
images/frame_d_160.png;images/frame_d_160.txt
images/frame_a_5020.png;images/frame_a_5020.txt
images/frame_a_6600.png;images/frame_a_6600.txt
images/frame_c_1640.png;images/frame_c_1640.txt
images/frame_a_5800.png;images/frame_a_5800.txt
images/frame_d_8040.png;images/frame_d_8040.txt
images/frame_c_7080.png;images/frame_c_7080.txt
images/frame_b_2000.png;images/frame_b_2000.txt
images/frame_d_670.png;images/frame_d_670.txt
images/frame_a_5430.png;images/frame_a_5430.txt
images/frame_d_12890.png;images/frame_d_12890.txt
images/frame_d_1980.png;images/frame_d_1980.txt
images/frame_c_2810.png;images/frame_c_2810.txt
images/frame_d_480.png;images/frame_d_480.txt
images/frame_d_6490.png;images/frame_d_6490.txt
images/frame_d_8810.png;images/frame_d_8810.txt
images/frame_d_9690.png;images/frame_d_9690.txt
images/frame_c_470.png;images/frame_c_470.txt
images/frame_a_1790.png;images/frame_a_1790.txt
images/frame_a_1560.png;images/frame_a_1560.txt
images/frame_c_8470.png;images/frame_c_8470.txt
images/frame_a_9160.png;images/frame_a_9160.txt
images/frame_d_8880.png;images/frame_d_8880.txt
images/frame_d_5710.png;images/frame_d_5710.txt
images/frame_d_8940.png;images/frame_d_8940.txt
images/frame_a_7760.png;images/frame_a_7760.txt
images/frame_a_1390.png;images/frame_a_1390.txt
images/frame_a_7930.png;images/frame_a_7930.txt
images/frame_a_7090.png;images/frame_a_7090.txt
images/frame_a_6050.png;images/frame_a_6050.txt
images/frame_c_2940.png;images/frame_c_2940.txt
images/frame_d_12080.png;images/frame_d_12080.txt
images/frame_c_4670.png;images/frame_c_4670.txt
images/frame_d_10620.png;images/frame_d_10620.txt
images/frame_a_8700.png;images/frame_a_8700.txt
images/frame_d_8800.png;images/frame_d_8800.txt
images/frame_d_6780.png;images/frame_d_6780.txt
images/frame_a_9550.png;images/frame_a_9550.txt
images/frame_d_9900.png;images/frame_d_9900.txt
images/frame_a_3090.png;images/frame_a_3090.txt
images/frame_d_11830.png;images/frame_d_11830.txt
images/frame_d_1480.png;images/frame_d_1480.txt
images/frame_d_6280.png;images/frame_d_6280.txt
images/frame_d_1740.png;images/frame_d_1740.txt
images/frame_d_8430.png;images/frame_d_8430.txt
images/frame_d_6570.png;images/frame_d_6570.txt
images/frame_a_7920.png;images/frame_a_7920.txt
images/frame_c_7260.png;images/frame_c_7260.txt
images/frame_a_6530.png;images/frame_a_6530.txt
images/frame_c_5970.png;images/frame_c_5970.txt
images/frame_c_6470.png;images/frame_c_6470.txt
images/frame_d_9000.png;images/frame_d_9000.txt
images/frame_d_10650.png;images/frame_d_10650.txt
images/frame_a_1830.png;images/frame_a_1830.txt
images/frame_d_7060.png;images/frame_d_7060.txt
images/frame_d_11800.png;images/frame_d_11800.txt
images/frame_d_2000.png;images/frame_d_2000.txt
images/frame_c_6280.png;images/frame_c_6280.txt
images/frame_c_30.png;images/frame_c_30.txt
images/frame_a_8410.png;images/frame_a_8410.txt
images/frame_a_9240.png;images/frame_a_9240.txt
images/frame_a_3390.png;images/frame_a_3390.txt
images/frame_d_12740.png;images/frame_d_12740.txt
images/frame_d_6380.png;images/frame_d_6380.txt
images/frame_c_7840.png;images/frame_c_7840.txt
images/frame_d_360.png;images/frame_d_360.txt
images/frame_a_3280.png;images/frame_a_3280.txt
images/frame_a_5740.png;images/frame_a_5740.txt
images/frame_d_1760.png;images/frame_d_1760.txt
images/frame_a_2010.png;images/frame_a_2010.txt
images/frame_d_1580.png;images/frame_d_1580.txt
images/frame_d_610.png;images/frame_d_610.txt
images/frame_d_12660.png;images/frame_d_12660.txt
images/frame_a_1100.png;images/frame_a_1100.txt
images/frame_d_10600.png;images/frame_d_10600.txt
images/frame_d_2020.png;images/frame_d_2020.txt
images/frame_a_5770.png;images/frame_a_5770.txt
images/frame_d_9700.png;images/frame_d_9700.txt
images/frame_a_3560.png;images/frame_a_3560.txt
images/frame_d_9940.png;images/frame_d_9940.txt
images/frame_c_5930.png;images/frame_c_5930.txt
images/frame_d_11630.png;images/frame_d_11630.txt
images/frame_c_4190.png;images/frame_c_4190.txt
images/frame_d_8240.png;images/frame_d_8240.txt
images/frame_d_10170.png;images/frame_d_10170.txt
images/frame_a_1000.png;images/frame_a_1000.txt
images/frame_d_1930.png;images/frame_d_1930.txt
images/frame_a_1470.png;images/frame_a_1470.txt
images/frame_c_8340.png;images/frame_c_8340.txt
images/frame_a_8600.png;images/frame_a_8600.txt
images/frame_c_3570.png;images/frame_c_3570.txt
images/frame_d_11010.png;images/frame_d_11010.txt
images/frame_c_3210.png;images/frame_c_3210.txt
images/frame_d_7020.png;images/frame_d_7020.txt
images/frame_b_2040.png;images/frame_b_2040.txt
images/frame_d_12840.png;images/frame_d_12840.txt
images/frame_a_5400.png;images/frame_a_5400.txt
images/frame_a_6740.png;images/frame_a_6740.txt
images/frame_c_2740.png;images/frame_c_2740.txt
images/frame_a_4300.png;images/frame_a_4300.txt
images/frame_a_9530.png;images/frame_a_9530.txt
images/frame_c_5500.png;images/frame_c_5500.txt
images/frame_c_7730.png;images/frame_c_7730.txt
images/frame_c_8060.png;images/frame_c_8060.txt
images/frame_d_10580.png;images/frame_d_10580.txt
images/frame_c_6800.png;images/frame_c_6800.txt
images/frame_d_100.png;images/frame_d_100.txt
images/frame_a_2390.png;images/frame_a_2390.txt
images/frame_a_5680.png;images/frame_a_5680.txt
images/frame_c_4180.png;images/frame_c_4180.txt
images/frame_c_2820.png;images/frame_c_2820.txt
images/frame_c_2570.png;images/frame_c_2570.txt
images/frame_a_2050.png;images/frame_a_2050.txt
images/frame_d_9040.png;images/frame_d_9040.txt
images/frame_a_1940.png;images/frame_a_1940.txt
images/frame_d_2140.png;images/frame_d_2140.txt
images/frame_d_11020.png;images/frame_d_11020.txt
images/frame_a_6010.png;images/frame_a_6010.txt
images/frame_c_5650.png;images/frame_c_5650.txt
images/frame_c_3540.png;images/frame_c_3540.txt
images/frame_c_8680.png;images/frame_c_8680.txt
images/frame_a_1850.png;images/frame_a_1850.txt
images/frame_c_3030.png;images/frame_c_3030.txt
images/frame_d_10820.png;images/frame_d_10820.txt
images/frame_a_2890.png;images/frame_a_2890.txt
images/frame_a_6350.png;images/frame_a_6350.txt
images/frame_d_1190.png;images/frame_d_1190.txt
images/frame_d_3030.png;images/frame_d_3030.txt
images/frame_a_3690.png;images/frame_a_3690.txt
images/frame_c_4050.png;images/frame_c_4050.txt
images/frame_c_3160.png;images/frame_c_3160.txt
images/frame_d_200.png;images/frame_d_200.txt
images/frame_a_6210.png;images/frame_a_6210.txt
images/frame_a_4030.png;images/frame_a_4030.txt
images/frame_a_8250.png;images/frame_a_8250.txt
images/frame_a_5870.png;images/frame_a_5870.txt
images/frame_c_7870.png;images/frame_c_7870.txt
images/frame_d_930.png;images/frame_d_930.txt
images/frame_a_2930.png;images/frame_a_2930.txt
images/frame_d_12910.png;images/frame_d_12910.txt
images/frame_c_3120.png;images/frame_c_3120.txt
images/frame_c_2720.png;images/frame_c_2720.txt
images/frame_a_6920.png;images/frame_a_6920.txt
images/frame_d_1220.png;images/frame_d_1220.txt
images/frame_a_9730.png;images/frame_a_9730.txt
images/frame_c_7150.png;images/frame_c_7150.txt
images/frame_a_9180.png;images/frame_a_9180.txt
images/frame_a_9340.png;images/frame_a_9340.txt
images/frame_d_7990.png;images/frame_d_7990.txt
images/frame_b_2160.png;images/frame_b_2160.txt
images/frame_c_1290.png;images/frame_c_1290.txt
images/frame_c_2920.png;images/frame_c_2920.txt
images/frame_c_8590.png;images/frame_c_8590.txt
images/frame_d_1260.png;images/frame_d_1260.txt
images/frame_a_2510.png;images/frame_a_2510.txt
images/frame_d_7120.png;images/frame_d_7120.txt
images/frame_c_4700.png;images/frame_c_4700.txt
images/frame_a_7740.png;images/frame_a_7740.txt
images/frame_a_1730.png;images/frame_a_1730.txt
images/frame_a_4170.png;images/frame_a_4170.txt
images/frame_d_8130.png;images/frame_d_8130.txt
images/frame_d_600.png;images/frame_d_600.txt
images/frame_c_7700.png;images/frame_c_7700.txt
images/frame_c_3700.png;images/frame_c_3700.txt
images/image179.jpg;images/image179.txt
images/frame_a_7990.png;images/frame_a_7990.txt
images/frame_b_2170.png;images/frame_b_2170.txt
images/frame_d_530.png;images/frame_d_530.txt
images/frame_a_2080.png;images/frame_a_2080.txt
images/frame_a_1760.png;images/frame_a_1760.txt
images/frame_a_8840.png;images/frame_a_8840.txt
images/frame_d_7550.png;images/frame_d_7550.txt
images/frame_a_7170.png;images/frame_a_7170.txt
images/frame_a_2200.png;images/frame_a_2200.txt
images/frame_a_4940.png;images/frame_a_4940.txt
images/frame_d_990.png;images/frame_d_990.txt
images/frame_a_3180.png;images/frame_a_3180.txt
images/frame_d_1940.png;images/frame_d_1940.txt
images/frame_d_270.png;images/frame_d_270.txt
images/frame_d_11350.png;images/frame_d_11350.txt
images/frame_c_6750.png;images/frame_c_6750.txt
images/frame_d_11430.png;images/frame_d_11430.txt
images/frame_a_3960.png;images/frame_a_3960.txt
images/frame_a_8160.png;images/frame_a_8160.txt
images/frame_d_2480.png;images/frame_d_2480.txt
images/frame_c_7880.png;images/frame_c_7880.txt
images/frame_d_8760.png;images/frame_d_8760.txt
images/frame_a_1950.png;images/frame_a_1950.txt
images/frame_c_5270.png;images/frame_c_5270.txt
images/frame_a_4590.png;images/frame_a_4590.txt
images/frame_d_7640.png;images/frame_d_7640.txt
images/frame_d_12060.png;images/frame_d_12060.txt
images/frame_a_4920.png;images/frame_a_4920.txt
images/frame_d_6140.png;images/frame_d_6140.txt
images/frame_d_6910.png;images/frame_d_6910.txt
images/frame_d_9490.png;images/frame_d_9490.txt
images/frame_a_9320.png;images/frame_a_9320.txt
images/frame_c_6510.png;images/frame_c_6510.txt
images/frame_a_6220.png;images/frame_a_6220.txt
images/frame_d_5510.png;images/frame_d_5510.txt
images/frame_d_1080.png;images/frame_d_1080.txt
images/frame_c_8500.png;images/frame_c_8500.txt
images/frame_a_1720.png;images/frame_a_1720.txt
images/frame_d_1860.png;images/frame_d_1860.txt
images/frame_d_3360.png;images/frame_d_3360.txt
images/frame_c_3300.png;images/frame_c_3300.txt
images/frame_d_8720.png;images/frame_d_8720.txt
images/frame_c_6840.png;images/frame_c_6840.txt
images/frame_a_3720.png;images/frame_a_3720.txt
images/frame_c_590.png;images/frame_c_590.txt
images/frame_d_6170.png;images/frame_d_6170.txt
images/frame_c_8580.png;images/frame_c_8580.txt
images/frame_a_2720.png;images/frame_a_2720.txt
images/frame_c_8030.png;images/frame_c_8030.txt
images/frame_a_6940.png;images/frame_a_6940.txt
images/frame_d_1230.png;images/frame_d_1230.txt
images/frame_a_7720.png;images/frame_a_7720.txt
images/frame_c_7480.png;images/frame_c_7480.txt
images/frame_a_5180.png;images/frame_a_5180.txt
images/frame_d_5830.png;images/frame_d_5830.txt
images/image80133.jpg;images/image80133.txt
images/frame_d_3190.png;images/frame_d_3190.txt
images/frame_c_5680.png;images/frame_c_5680.txt
images/frame_a_940.png;images/frame_a_940.txt
images/frame_c_4400.png;images/frame_c_4400.txt
images/frame_c_4450.png;images/frame_c_4450.txt
images/frame_a_1860.png;images/frame_a_1860.txt
images/frame_c_8660.png;images/frame_c_8660.txt
images/frame_d_490.png;images/frame_d_490.txt
images/frame_d_7440.png;images/frame_d_7440.txt
images/frame_d_3110.png;images/frame_d_3110.txt
images/frame_c_540.png;images/frame_c_540.txt
images/frame_c_7200.png;images/frame_c_7200.txt
images/frame_c_5060.png;images/frame_c_5060.txt
images/frame_d_11760.png;images/frame_d_11760.txt
images/frame_b_1740.png;images/frame_b_1740.txt
images/frame_c_4430.png;images/frame_c_4430.txt
images/frame_c_2180.png;images/frame_c_2180.txt
images/frame_a_1200.png;images/frame_a_1200.txt
images/frame_d_9350.png;images/frame_d_9350.txt
images/frame_a_6810.png;images/frame_a_6810.txt
images/frame_d_9790.png;images/frame_d_9790.txt
images/frame_c_4730.png;images/frame_c_4730.txt
images/frame_c_6600.png;images/frame_c_6600.txt
images/frame_d_11070.png;images/frame_d_11070.txt
images/frame_c_7400.png;images/frame_c_7400.txt
images/frame_a_2760.png;images/frame_a_2760.txt
images/frame_d_310.png;images/frame_d_310.txt
images/frame_a_2680.png;images/frame_a_2680.txt
images/frame_a_2800.png;images/frame_a_2800.txt
images/frame_d_2960.png;images/frame_d_2960.txt
images/frame_c_7210.png;images/frame_c_7210.txt
images/frame_d_2710.png;images/frame_d_2710.txt
images/frame_d_8160.png;images/frame_d_8160.txt
images/frame_d_1100.png;images/frame_d_1100.txt
images/frame_d_6590.png;images/frame_d_6590.txt
images/frame_c_4220.png;images/frame_c_4220.txt
images/frame_d_1630.png;images/frame_d_1630.txt
images/frame_d_240.png;images/frame_d_240.txt
images/frame_d_470.png;images/frame_d_470.txt
images/frame_d_5690.png;images/frame_d_5690.txt
images/frame_a_3580.png;images/frame_a_3580.txt
images/frame_d_8600.png;images/frame_d_8600.txt
images/frame_c_3310.png;images/frame_c_3310.txt
images/frame_d_7010.png;images/frame_d_7010.txt
images/frame_a_8470.png;images/frame_a_8470.txt
images/frame_a_8910.png;images/frame_a_8910.txt
images/image60206.jpg;images/image60206.txt
images/frame_a_9580.png;images/frame_a_9580.txt
images/frame_c_400.png;images/frame_c_400.txt
images/frame_c_6190.png;images/frame_c_6190.txt
images/frame_d_1960.png;images/frame_d_1960.txt
images/frame_c_2800.png;images/frame_c_2800.txt
images/frame_a_8330.png;images/frame_a_8330.txt
images/frame_d_12140.png;images/frame_d_12140.txt
images/frame_d_1830.png;images/frame_d_1830.txt
images/frame_a_1590.png;images/frame_a_1590.txt
images/frame_d_5670.png;images/frame_d_5670.txt
images/frame_a_6750.png;images/frame_a_6750.txt
images/frame_d_3250.png;images/frame_d_3250.txt
images/frame_a_2560.png;images/frame_a_2560.txt
images/frame_c_2650.png;images/frame_c_2650.txt
images/frame_a_9780.png;images/frame_a_9780.txt
images/frame_d_2180.png;images/frame_d_2180.txt
images/frame_a_8870.png;images/frame_a_8870.txt
images/frame_d_640.png;images/frame_d_640.txt
images/frame_d_10240.png;images/frame_d_10240.txt
images/frame_d_7700.png;images/frame_d_7700.txt
images/frame_c_7770.png;images/frame_c_7770.txt
images/frame_a_8720.png;images/frame_a_8720.txt
images/frame_d_1990.png;images/frame_d_1990.txt
